num,title,download_url,description,pubdate,url,full_url
125,Apocalypse,https://www.thisamericanlife.org/sites/default/files/audio/125/1yJIsvRbF3XU_UcVPwYK-8RC8D1bm7nKHC_LhdPn6Ek/125.mp3,Stories of the end of the world. More people believe it's more imminent than you probably realize.,"Fri, 02 Apr 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/125,https://www.thisamericanlife.org/125/apocalypse
124,Welcome to America,https://www.thisamericanlife.org/sites/default/files/audio/124/avqtZOfGcQ85m1uT0DelsORL1psfEtNlmStYNbEaUiQ/124.mp3,Stories of people moving to this country: what they see and hear about America that those of us who were born here don't necessarily see.,"Fri, 19 Mar 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/124,https://www.thisamericanlife.org/124/welcome-to-america
123,High Cost of Living,https://www.thisamericanlife.org/sites/default/files/audio/123/kmbS0y2XK-53kE8eKwYychBAN3qR1p3IO2QkRDTMO98/123.mp3,"Stories of people who choose not to live every moment to the fullest or smell the roses, and instead choose to withdraw from life, to make themselves numb.","Fri, 26 Feb 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/123,https://www.thisamericanlife.org/123/high-cost-of-living
122,Valentine’s Day ’99,https://www.thisamericanlife.org/sites/default/files/audio/122/XR6VC0GmRcX0ZPTBpudZgD_04tx7eI9KKjDYvXzp7JY/122.mp3,"For Valentine's Day, stories of impossible love and heartbreak.","Fri, 12 Feb 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/122,https://www.thisamericanlife.org/122/valentines-day-99
121,Twentieth Century Man,https://www.thisamericanlife.org/sites/default/files/audio/121/TXybWfcRMxe_9RuCOTXVEh6BtemGcWebIPE8WR4s2XQ/121.mp3,"One thing that makes our country different from most others is this idea that you can re-create yourself as someone you'd prefer to be...sell everything off, head out west, start a new life.  But what happens if you're too good at it?  At throwing everything out and starting over?","Fri, 29 Jan 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/121,https://www.thisamericanlife.org/121/twentieth-century-man
120,Be Careful Who You Pretend to Be,https://www.thisamericanlife.org/sites/default/files/audio/120/iop9VVyRQh6wpPtvJEBF8P341C1z-jHKHryutOrhpQ4/120.mp3,"Three stories of people pretending to be something they're not, and what happens to them.","Fri, 22 Jan 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/120,https://www.thisamericanlife.org/120/be-careful-who-you-pretend-to-be
119,Lockup,https://www.thisamericanlife.org/sites/default/files/audio/119/Kzg53_xaZF4JuNhx08gvB7qd4j7d12OuewaYP1Sqlls/119.mp3,"With the number of prisoners in the United States rising rapidly, we present stories of their lives and the lives of their families and children.","Fri, 08 Jan 1999 18:00:00 -0400",https://www.thisamericanlife.org/episode/119,https://www.thisamericanlife.org/119/lockup
118,What You Lookin’ At?,https://www.thisamericanlife.org/sites/default/files/audio/118/ENibyhUjCv1vmlONhV3QSOKE-i5tkNpranx4pvo3Umk/118.mp3,"Stories about seeing and being seen. Taped before a live audience in Town Hall in New York City in December 1998, this was a co-production with WNYC New York, featuring live music by the pop band They Might Be Giants and the This American Life Orchestra.","Fri, 18 Dec 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/118,https://www.thisamericanlife.org/118/what-you-lookin-at
117,You Gonna Eat That?,https://www.thisamericanlife.org/sites/default/files/audio/117/kqzLc89ng6THgvIkpbSrqlF5_dKv3R6szI8vEzKT4Ac/117.mp3,"The family table is stage on which many family dramas are played out. We hear three stories, of three families, at three meals.","Fri, 11 Dec 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/117,https://www.thisamericanlife.org/117/you-gonna-eat-that
116,Poultry Slam 1998,https://www.thisamericanlife.org/sites/default/files/audio/116/JftsUPu9-n1wTS1N24w_DgNbRSBOqOrfNv7eUjCFnLQ/116.mp3,"For Thanksgiving, the time of year when poultry consumption is highest, it's our annual program about turkeys, chickens, and fowl of all types.","Fri, 27 Nov 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/116,https://www.thisamericanlife.org/116/poultry-slam-1998
115,First Day,https://www.thisamericanlife.org/sites/default/files/audio/115/1aOrUNWKSdf7ELjVdRDgAIl8yJW3EfVrLt-QNCxcR3Q/115.mp3,"Stories of the first day on the job, the first day in a relationship, the first day in school. On the first day, any first day, we're expected to live by the rules and customs of the culture we're entering, but we don't know those rules and customs just yet. These are stories of people trying to make the transition—and the difficulty of making the transition—in a new place, from outsider to insider.","Fri, 13 Nov 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/115,https://www.thisamericanlife.org/115/first-day
114,Last Words,https://www.thisamericanlife.org/sites/default/files/audio/114/IElQ5t4dUTM1665CZA14oeHddwP5ckUvQ8YrdRwD_r8/114.mp3,"Stories of people's last words before death. Their one last shot at figuring things out, summing things up. One last moment of asserting the fact of our existence, at the moment of our annihilation.","Fri, 23 Oct 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/114,https://www.thisamericanlife.org/114/last-words
113,Windfall,https://www.thisamericanlife.org/sites/default/files/audio/113/MJiiITYV13oAIRMpiRvg7wkBRGGfLoXeNwvfXAONxdA/113.mp3,"What happens when you suddenly strike it rich. And the power money has over our lives, for good and bad.","Fri, 16 Oct 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/113,https://www.thisamericanlife.org/113/windfall
112,Ladies and Germs,https://www.thisamericanlife.org/sites/default/files/audio/112/MyHo5JuuuYesx4q3y29vb3oWwBd_v2UnlX8KDsbIvyY/112.mp3,"Germs, and how they make us leave the world of rational thinking.","Fri, 02 Oct 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/112,https://www.thisamericanlife.org/112/ladies-and-germs
111,Adventures in the Simple Life,https://www.thisamericanlife.org/sites/default/files/audio/111/b69gg4elTeV-ZeXBQ1Hv_M4c8Zt_n1zBWYd1cFkHSFA/111.mp3,I thought this was supposed to be easy. Tales from the simple life.,"Fri, 11 Sep 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/111,https://www.thisamericanlife.org/111/adventures-in-the-simple-life
110,Mapping,https://www.thisamericanlife.org/sites/default/files/audio/110/Rz_aBEmGWci9rmc-Gzq0Ag3CH0NthGDLU0xOlLqf3uE/110.mp3,"Five ways of mapping the world. One story about people who make maps the traditional way — by drawing things we can see. And other stories about people who map the world using smell, sound, touch, and taste. The world redrawn by the five senses.","Fri, 04 Sep 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/110,https://www.thisamericanlife.org/110/mapping
109,Notes on Camp,https://www.thisamericanlife.org/sites/default/files/audio/109/NtHeuKzJ5BBwL24zeYtE9hf-kZ8-YP0-kU1lT7p_WY4/109.mp3,People who love summer camp say that non-camp people simply don't understand what's so amazing about it. We attempt to bridge this gap of misunderstanding between camp people and non-camp people.,"Fri, 28 Aug 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/109,https://www.thisamericanlife.org/109/notes-on-camp
108,Truth and Lies at Age Ten,https://www.thisamericanlife.org/sites/default/files/audio/108/o-tEmpksQMrEnexKdKsRsm8t_TiEOYCv8fXNzRnudkA/108.mp3,"Two stories of children lying to themselves and others. A woman who'd been diagnosed with cystic fibrosis talks about the lies she told herself as a child. And Dan Gediman tells the story of how he was cast in the public TV show Zoom, which aired from 1972 to 1979, at the age of ten. Then he was cut from the cast before the show ever went on the air. So for years, he lied about it. He let friends believe he was on Zoom.","Fri, 07 Aug 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/108,https://www.thisamericanlife.org/108/truth-and-lies-at-age-ten
107,Trail of Tears (1998),https://www.thisamericanlife.org/sites/default/files/audio/107/yQ83HKR8-2DLlyt_Z5LCZc1uVRKQkDz-ClzxFg3bqOI/107.mp3,"Writer Sarah Vowell and her twin sister re-trace the ""Trail of Tears"" — the route their Cherokee ancestors took when expelled from their own land by President Andrew Jackson. On the way, Sarah and her sister visit the land they would have grown up in had the Cherokees not been expelled, Andrew Jackson's home, and the land in Oklahoma where the Cherokee nation settled (and where Sarah and her sister were born). They reflect on their own American-ness and Cherokee-ness, and on the more difficult question: What's history good for, anyway?","Fri, 03 Jul 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/107,https://www.thisamericanlife.org/107/trail-of-tears-1998
106,Father’s Day ‘98,https://www.thisamericanlife.org/sites/default/files/audio/106/HF-mWnSFwxK3J_1PcKf0TF1X-4rtiQRB82soK88jlKk/106.mp3,"For this Father's Day, stories in which fathers and their kids sit down and try to have an honest moment together. And stories about fathers who aren't close with their kids.","Fri, 19 Jun 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/106,https://www.thisamericanlife.org/106/fathers-day-98
105,Take A Negro Home,https://www.thisamericanlife.org/sites/default/files/audio/105/-ze6L2xWgJMfv3i5QkyKP9fiJRR8edNLIvRFIGqOedc/105.mp3,"Two stories of people who try to cross the color line — and why it's still so hard. We hear the story of a failed interracial marriage and the story of a teenager from a poor inner city neighborhood (Cedric Jennings, pictured) who ends up at an Ivy League University — and how he barely survives there.","Fri, 12 Jun 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/105,https://www.thisamericanlife.org/105/take-a-negro-home
104,Music Lessons,https://www.thisamericanlife.org/sites/default/files/audio/104/E2KnffZaSncjY5CiuZHaHAcKKTJaXgUIFKm1WBLsXTA/104.mp3,"What's frustrating about music lessons, what's miraculous about them, and what they actually teach us. This show was recorded in front of a live audience at the Yerba Buena Center for the Arts in San Francisco, with help from KQED-FM, during the 1998 Public Radio Conference in San Francisco.","Fri, 05 Jun 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/104,https://www.thisamericanlife.org/104/music-lessons
103,Scenes from A Transplant,https://www.thisamericanlife.org/sites/default/files/audio/103/27902enFUC2pHn7zTrQtJJOIigQsnZUflysEMGCYkxA/103.mp3,"An NPR reporter leaves her three-year-old son and heads to Omaha—for cancer treatment—a last chance to save her life. After years of covering stories about medicine, Rebecca Perl enters the hospital as a patient. She moves from the world of healthy people into the world of sick ones. What she sees and what she learns.","Fri, 29 May 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/103,https://www.thisamericanlife.org/103/scenes-from-a-transplant
102,Road Trip!,https://www.thisamericanlife.org/sites/default/files/audio/102/Yumpei_cD3VGqOM_BpSM9eutuIwkQQPShtbMZja9fmg/102.mp3,"With so many songs, movies, and books about the joy of the open road, it's hard to take just a normal road trip without huge expectations.","Fri, 22 May 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/102,https://www.thisamericanlife.org/102/road-trip
101,Niagara,https://www.thisamericanlife.org/sites/default/files/audio/101/oLIXDGBq5Dch8R5jUVQeRCEgl5BkZsahOpP3SPEuMK4/101.mp3,"The story of Niagara Falls, a town that started with something huge—the falls—and built nothing lasting from it. During this hour, a special edition of our show: Stories about Niagara Falls, half of them from documentary producer Alix Spiegel, who went to the Falls and interviewed people living there; and half from playwright David Kodeski, who grew up in the town of Niagara Falls.","Fri, 01 May 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/101,https://www.thisamericanlife.org/101/niagara
100,Radio,https://www.thisamericanlife.org/sites/default/files/audio/100/6V_hMG9fi7Pp7Vl8IKlfpko2_eSP6EZua0B1fuT4q7k/100.mp3,"For the 100th episode of This American Life, a radio show about the pleasures of radio. About what makes radio so great, and what makes it so terrible.","Fri, 24 Apr 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/100,https://www.thisamericanlife.org/100/radio
99,"I Enjoy Being A Girl, Sort Of",https://www.thisamericanlife.org/sites/default/files/audio/99/mjprBd54ubb_srrWKA3qJAHtmvF0H2VP44gHTLGU2fs/99.mp3,Variations on what it means to be a girl and what it means to be a woman.,"Fri, 10 Apr 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/99,https://www.thisamericanlife.org/99/i-enjoy-being-a-girl-sort-of
98,Throwing the First Punch,https://www.thisamericanlife.org/sites/default/files/audio/98/HYo_a6eghSQ3Sm0aCzAJol1IC5GVdQ9geocynfyzXf4/98.mp3,"Stories about what it means to be a person who throws the first punch, and how hard it is to give up.","Fri, 27 Mar 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/98,https://www.thisamericanlife.org/98/throwing-the-first-punch
97,Death to Wacky,https://www.thisamericanlife.org/sites/default/files/audio/97/pbdDuJfYmLZk82TyX_tINT5MS5hhl_DmX3heOPtUzd0/97.mp3,"An assault on the idea of wackiness. And then, an appreciation of wackiness, and an analysis of wackiness in American culture. Thirteen ways to describe wackiness.","Fri, 20 Mar 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/97,https://www.thisamericanlife.org/97/death-to-wacky
96,Pinned by History,https://www.thisamericanlife.org/sites/default/files/audio/96/2RVG8B-nlwKQh9SRu8tBKPYKVRPbuW5jOvtsxSa9P68/96.mp3,People who left their private lives and were seized by some huge historical moment.,"Fri, 13 Mar 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/96,https://www.thisamericanlife.org/96/pinned-by-history
95,Monogamy,https://www.thisamericanlife.org/sites/default/files/audio/95/fWGSp6_Qwx5cytqZXfAvjcT9ssV4uh6sr9flFoC0poQ/95.mp3,How should we react to people who are in non-monogamous relationships? What should we think of these struggles with monogamy?,"Fri, 06 Mar 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/95,https://www.thisamericanlife.org/95/monogamy
94,How To,https://www.thisamericanlife.org/sites/default/files/audio/94/pPvUFRQCg0EdrgsrwpjrLqbB3yQsNfQzefqSSy2EfAM/94.mp3,"What happens during a ""how-to,"" and what our how-to's say about us. Most how-to's promise that you'll not only learn skills, you'll be transformed.","Fri, 27 Feb 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/94,https://www.thisamericanlife.org/94/how-to
93,Valentine’s Day ’98,https://www.thisamericanlife.org/sites/default/files/audio/93/p1LGI7GwdnuggRzTINbYKLccPez91-mapuIBl7wvKQ8/93.mp3,Stories about couples that all take place decades after that moment their eyes first meet.,"Fri, 13 Feb 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/93,https://www.thisamericanlife.org/93/valentines-day-98
92,Leave the Mask On,https://www.thisamericanlife.org/sites/default/files/audio/92/OONzH_nO9QsQSoCQY1zLhT7sP7R_iew49BB985t4DH0/92.mp3,Stories about those moments when someone tries to tell you a little bit more about themselves than you'd really rather know.,"Fri, 06 Feb 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/92,https://www.thisamericanlife.org/92/leave-the-mask-on
91,Escape the Box,https://www.thisamericanlife.org/sites/default/files/audio/91/1cLftqcFRlsA750T_yQD8uRu5G0vw5HnGQmitdC3m9I/91.mp3,"Stories of people trying to escape the box of their own lives, and create new lives.","Fri, 30 Jan 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/91,https://www.thisamericanlife.org/91/escape-the-box
90,Telephone,https://www.thisamericanlife.org/sites/default/files/audio/90/i8st41s8g4tjkT3QgCL3fYSJDvY1uQ0BMAwA49gtVRA/90.mp3,"Stories of who we are on the phone, of things we learn on the phone, and of things that happen on the phone that don't happen anywhere else.","Fri, 16 Jan 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/90,https://www.thisamericanlife.org/90/telephone
89,Sibling Rivalry,https://www.thisamericanlife.org/sites/default/files/audio/89/-Tp8fth0aYoc52dzuhkIkzoVMY6a4ggecZURGzar4dc/89.mp3,Stories about people who are destined to fight: brothers and sisters.,"Fri, 09 Jan 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/89,https://www.thisamericanlife.org/89/sibling-rivalry
88,Numbers,https://www.thisamericanlife.org/sites/default/files/audio/88/EVQN6oh1KU0FzIElyweHO6W6rghCvJO7ZvBzqrotqXg/88.mp3,"Numbers lie. Numbers cover over complicated feelings and ambiguous situations. In this week's show, stories of people trying to use numbers to describe things that should not be quantified.","Fri, 02 Jan 1998 18:00:00 -0400",https://www.thisamericanlife.org/episode/88,https://www.thisamericanlife.org/88/numbers
87,A Very Special Sedaris Christmas,https://www.thisamericanlife.org/sites/default/files/audio/87/XZ1BFmMKOaB4fYn_SGlAkp-2VODRp89xQCGInM1Sgvo/87.mp3,"Stories from David Sedaris's book of Christmas stories, Holidays on Ice, read onstage by David, Julia Sweeney and actor Matt Malloy.","Fri, 19 Dec 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/87,https://www.thisamericanlife.org/87/a-very-special-sedaris-christmas
86,How to Take Money from Strangers,https://www.thisamericanlife.org/sites/default/files/audio/86/Ti60NcyxJhtlkaemIO7PQBauFeVsKECUPzwlG6BVOhM/86.mp3,"Two stories of how to get money from strangers. In both stories, the money is made by people who make the strangers feel good about themselves and about their nation.","Fri, 12 Dec 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/86,https://www.thisamericanlife.org/86/how-to-take-money-from-strangers
85,Poultry Slam 1997,https://www.thisamericanlife.org/sites/default/files/audio/85/a8p5Lkel2KF0NAyf6nLqnwwg40DjWhEi8lG3Ja7ZuGY/85.mp3,"Humans have turned chicken and turkey into what we want them to be, which means that chickens and turkeys are a mirror of ourselves.","Fri, 05 Dec 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/85,https://www.thisamericanlife.org/85/poultry-slam-1997
84,Harold (1997),https://www.thisamericanlife.org/sites/default/files/audio/84/34IqYKwmTddi_rMn78cUq23pSG97YDFQ0oe03qyUTFg/84.mp3,"The story of Harold Washington, the greatest politician you've probably never heard of, and the white backlash that was set off when he became Chicago's first Black mayor.","Fri, 21 Nov 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/84,https://www.thisamericanlife.org/84/harold-1997
83,One of Us,https://www.thisamericanlife.org/sites/default/files/audio/83/MajfVYgHEMEQthQeqYaPq6iIAJg8BmV4Bzq9nR8Whj8/83.mp3,"Stories of outsiders who want to be insiders, and vice versa.","Fri, 14 Nov 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/83,https://www.thisamericanlife.org/83/one-of-us
82,Haunted,https://www.thisamericanlife.org/sites/default/files/audio/82/ITSBG3xrGWoqfnNZXIKnIyS7DeH9Q-2BmfDByoh7wwA/82.mp3,"Stories of people who are haunted, not by ghosts or phantoms, but by other people.","Fri, 31 Oct 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/82,https://www.thisamericanlife.org/82/haunted
81,Guns,https://www.thisamericanlife.org/sites/default/files/audio/81/_nBKOsNJ82vrj0_XR2OcBoo75nlOqscbs7VBbYkmvms/81.mp3,"Americans who love their guns, and the Americans who love them.","Fri, 24 Oct 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/81,https://www.thisamericanlife.org/81/guns
80,Running After Antelope,https://www.thisamericanlife.org/sites/default/files/audio/80/HBf2uMV6CE8gfW4gk6FVQkF0hnT3B_cuxAwzNQKBia8/80.mp3,Stories of people engaged in a battle with nature — a battle they don't stand much chance of winning. Most of the show is Scott Carrier's story of trying for twelve years to chase down and catch an antelope by foot.,"Fri, 17 Oct 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/80,https://www.thisamericanlife.org/80/running-after-antelope
79,Stuck in the Wrong Decade,https://www.thisamericanlife.org/sites/default/files/audio/79/a4mPDiOWxE3rRPJkmf8K77zXT7mq9KL4Lo4QaRguSJI/79.mp3,"People stuck in the wrong decade, or simply carrying a lot of the props from another decade.","Fri, 10 Oct 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/79,https://www.thisamericanlife.org/79/stuck-in-the-wrong-decade
78,How Bad Is Bad?,https://www.thisamericanlife.org/sites/default/files/audio/78/61zxSnPPG8EwOtGGyjuHptlY3Jg5v-vZhah8eNaRWe0/78.mp3,How bad is bad enough to count? To go to hell?,"Fri, 03 Oct 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/78,https://www.thisamericanlife.org/78/how-bad-is-bad
77,Pray,https://www.thisamericanlife.org/sites/default/files/audio/77/VeEXeuh8ZMEbWXtigHCZoMq8FYBOaPVeg53Wj_DOi7g/77.mp3,"Can the secular world and the religious world understand each other? We ask that question while visiting Colorado Springs, Colorado, where Pastor Ted Haggard at the New Life Church has put in place a project to pray in front of the home of every person in the city, systematically, block by block and house by house. He's also helped organize a 24-hour, 365-day-a-year ""prayer shield"" over the city; all-night prayer vigils; and more.","Fri, 26 Sep 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/77,https://www.thisamericanlife.org/77/pray
76,Mob,https://www.thisamericanlife.org/sites/default/files/audio/76/uZtBo9z0dHMKv6h-c_OPES4YDnTJ3ec0hVRUuYhync0/76.mp3,"The mob as portrayed in movies, and as it is in real life. And its hold over us.","Fri, 19 Sep 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/76,https://www.thisamericanlife.org/76/mob
75,Kindness of Strangers,https://www.thisamericanlife.org/sites/default/files/audio/75/5H_dsOmKUj6EZv9iHWrMZ8jPRCaqrej5s_0nG5JazSY/75.mp3,"Stories of the kindness of strangers and where it leads. Also, the unkindness of strangers and where that can lead. All of today's stories take place in the city most people think of as the least kind city in America: New York.","Fri, 12 Sep 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/75,https://www.thisamericanlife.org/75/kindness-of-strangers
74,Conventions,https://www.thisamericanlife.org/sites/default/files/audio/74/K8r2i_3wOtbZK3RJrJ_COGcwD6ea-vJD9I3F4TgPHHQ/74.mp3,"What happens when people with one common interest gather in monstrous, fluorescent-lit halls for the weekend? Sometimes they drive each other crazy, sometimes they fall in love.","Fri, 29 Aug 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/74,https://www.thisamericanlife.org/74/conventions
73,Blame It on Art,https://www.thisamericanlife.org/sites/default/files/audio/73/CRfar5zQtpCdkRkRUc6bp5Rz9YbG1Sx42IDs5Pf--qw/73.mp3,"The darker side of the art world: petty jealousies, competitiveness, failure. And also what's so great about art.","Fri, 22 Aug 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/73,https://www.thisamericanlife.org/73/blame-it-on-art
72,Trek,https://www.thisamericanlife.org/sites/default/files/audio/72/vTAXi3afsuSfxjaScngvPHoKvHrsYY0UAVgLhiFfo-4/72.mp3,"An idiosyncratic first-person travelogue about race relations and tourism from radio producer Rich Robinson and television producer Josh Seftel. Their radio story is about a trip they took to the new South Africa. Rich Robinson is black. Josh Seftel is white. The interracial pair travel through the still mostly-segregated society and have very different opinions about what they see, especially when it comes to some distant relatives of Josh's in South Africa.","Fri, 08 Aug 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/72,https://www.thisamericanlife.org/72/trek
71,Defying Sickness,https://www.thisamericanlife.org/sites/default/files/audio/71/tVV_IQqCSqTsXj6N7L64I-gXGSi2pYrJGn4teLDm3V4/71.mp3,Stories of people trying to do exactly what the doctors say they can't — or shouldn't.,"Fri, 01 Aug 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/71,https://www.thisamericanlife.org/71/defying-sickness
70,Other People's Mail,https://www.thisamericanlife.org/sites/default/files/audio/70/T0Sn3jZJAlKBqATFaLaK0f40uwQ6_ZO8xDjSAkbayM4/70.mp3,"When you read other people's mail, you can't help but try to fill in between the lines. You try to decipher the stories of the people who wrote the letters. We hear four stories of people who read other people's mail, and what happens to them once they get caught up in these other lives.","Fri, 25 Jul 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/70,https://www.thisamericanlife.org/70/other-peoples-mail
69,Dream House,https://www.thisamericanlife.org/sites/default/files/audio/69/SV9YcOCaTrMK26mVA5SnC_S6dVQYuk_H9jGeWuC5HbE/69.mp3,"How many of our parents move to some place — some dream house — with some vision of a new life in the new place, and move the family with them, hoping it works out for the kids. Three stories on this theme.","Fri, 18 Jul 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/69,https://www.thisamericanlife.org/69/dream-house
68,Lincoln's Second Inaugural,https://www.thisamericanlife.org/sites/default/files/audio/68/gCLetJn_hIMNKoVOo8JGcqgxJnm-iVeuiYnAzM5X46E/68.mp3,"A show for July 4th weekend. We begin with perhaps the most moving, poetic inaugural speech in American history, and look at its legacy today. In his second inaugural address, Lincoln wondered aloud why God saw fit to send the slaughter of the Civil War to the United States. His conclusion: that slavery was a kind of original sin for the United States, for both North and South, and all Americans had to do penance for it.","Fri, 04 Jul 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/68,https://www.thisamericanlife.org/68/lincolns-second-inaugural
67,"Your Dream, My Nightmare",https://www.thisamericanlife.org/sites/default/files/audio/67/Bsy8RVUU0XY-bZ9GQ3O1us3ZzTaiHLLQlfOFM63X4fk/67.mp3,"Could it be more obvious? Stories in which someone's dream is someone else's nightmare. All of us get into these situations with strangers, with the people we love most, with our own parents, with our children.","Fri, 27 Jun 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/67,https://www.thisamericanlife.org/67/your-dream-my-nightmare
66,Tales from the Net,https://www.thisamericanlife.org/sites/default/files/audio/66/hz8R25B2bY57aAmmzyHRkOZ-J4HzuAgH2GrUl4RFMvs/66.mp3,"Are people having experiences on the Internet they wouldn't have anywhere else? Several weeks ago, This American Life invited listeners to help answer that question.","Fri, 06 Jun 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/66,https://www.thisamericanlife.org/66/tales-from-the-net
65,Who's Canadian?,https://www.thisamericanlife.org/sites/default/files/audio/65/Wk_cLFppOvDYoPtL1PJXxWze98air-q6fq-5QelEUaA/65.mp3,Notes and stories about the Canadians among us. Are they in fact any different from red-blooded Americans? They claim they're not. Skeptical Americans put their position to the test.,"Fri, 30 May 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/65,https://www.thisamericanlife.org/65/whos-canadian
64,Summer,https://www.thisamericanlife.org/sites/default/files/audio/64/7XEFXqfQRfY3fXleZjCpLq4Dq42vO69pMZBe2NY2Kro/64.mp3,"Stories for the start of summer. We want summer to be this wonderful break, but so often it fails to deliver. We hear Ron Carlson's short story about a summer job delivering tanks of oxygen to the infirm, Scott Carrier takes a river vacation, and more.","Fri, 23 May 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/64,https://www.thisamericanlife.org/64/summer
63,One Thing,https://www.thisamericanlife.org/sites/default/files/audio/63/dMYrnQScrdCzHoK2kxKNAnKr_bEDF39WkKHlkuGFFLA/63.mp3,People whose lives are organized around one thing.,"Fri, 09 May 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/63,https://www.thisamericanlife.org/63/one-thing
62,Something for Nothing,https://www.thisamericanlife.org/sites/default/files/audio/62/wkcQQhTMlaoS5WkvKdslmbNHunpE6Rj49qMzjPseWmA/62.mp3,"Stories of people trying to get rich quick or otherwise make something for nothing. As everyone knows, there's no such thing as something for nothing. You always pay a price.","Fri, 02 May 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/62,https://www.thisamericanlife.org/62/something-for-nothing
61,Fiasco! (1997),https://www.thisamericanlife.org/sites/default/files/audio/61/ihIU0ITMqXt_6O33QWxHo5e4AIDvTbSXhHRbY17lxe4/61.mp3,"Stories of when things go wrong. Really wrong. When you leave the normal realm of human error, fumble, mishap, and mistake and enter the territory of really huge breakdowns. Fiascos. Things go so awry that normal social order collapses. This week's show is a philosophical inquiry in the nature of fiascos — perhaps the first ever.","Fri, 25 Apr 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/61,https://www.thisamericanlife.org/61/fiasco-1997
60,Business of Death,https://www.thisamericanlife.org/sites/default/files/audio/60/m0Q16S9tZGAil0-2cw4oVZmAHIBZHPTIctbLAyHYW0I/60.mp3,"Usually we talk about death as a tragedy, a mystery, a hard-to-comprehend fact of life. But in addition to all that, for all sorts of people it's also ... a job. This week, stories of undertakers, homicide detectives, slaughterhouse workers, enunculators, autopsy pathologists, exterminators, and others. Does their contact with death teach them something we should learn?","Fri, 18 Apr 1997 18:00:00 -0400",https://www.thisamericanlife.org/episode/60,https://www.thisamericanlife.org/60/business-of-death
